Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR522163,2012-07-17 01:38:11,2012-07-17 01:38:11,5590726,2806544452,5590726,502,1225,assembly,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR522/SRR522163/SRR522163.sra,SRX160305,Solexa-74706,WGS,RANDOM,GENOMIC,PAIRED,540,77.8244,ILLUMINA,Illumina MiSeq,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA055761,,public,0DD3A8EC938D2D6F3C97D95299B9267B,171D60024F8E0823B41729693A046263
SRR522164,2012-07-17 01:38:11,2012-07-17 01:38:11,3289720,92112160,0,28,27,assembly,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR522/SRR522164/SRR522164.sra,SRX160309,Solexa-24323,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA055761,,public,36A510469C45B6BC58C1E98018F3F378,58DAD91EA09AE882D790D8E6E6C1243C
SRR447672,2012-03-22 21:57:15,2012-03-22 21:57:15,2664254,170512256,2664254,64,77,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447672/SRR447672.sra,SRX131055,Solexa-24331,WGS,RANDOM,GENOMIC,PAIRED,320,6.0454,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,BB8BF23DD186930B5B038BC6FAB5B5E4,81369384412D550EE2BB82EDCC3068EE
SRR447673,2012-03-22 21:57:16,2012-03-22 21:57:16,35138,7378980,35138,210,4,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447673/SRR447673.sra,SRX131056,Solexa-31664,WGS,RANDOM,GENOMIC,PAIRED,320,0,ILLUMINA,Illumina HiSeq 2000,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,673337F743BDD24899C71EBFF26EDBD4,893B93A1FF725AAD3EA9ADCEF55E3FBA
SRR447679,2012-03-22 21:57:17,2012-03-22 21:57:17,3142462,201117568,3142462,64,107,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447679/SRR447679.sra,SRX131057,Solexa-24324,WGS,RANDOM,GENOMIC,PAIRED,320,19.9641,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,5BB552B492D29BEA8AE02A6EEFE9E52A,05599E023DD83CE425417BD158B67D07
SRR447682,2012-03-22 21:57:17,2012-03-22 21:57:17,1127511,72160704,1127511,64,36,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR447/SRR447682/SRR447682.sra,SRX131057,Solexa-24324,WGS,RANDOM,GENOMIC,PAIRED,320,19.9641,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,C01B012386E9FB4710CE026846C7F040,82E5DE054DF6A4BB3494FB453AC378FC
SRR519925,2012-07-09 18:25:04,2012-07-09 18:25:04,71017,35650534,71017,502,16,assembly,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR519/SRR519925/SRR519925.sra,SRX158901,Solexa-80894,WGS,RANDOM,GENOMIC,PAIRED,832,234.112,ILLUMINA,Illumina MiSeq,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA055761,,public,29B5B986776B6156C6E53D1106751DB2,3C1E6D8EFFE54A04211CE95000F5D671
SRR519926,2012-07-09 18:25:04,2012-07-09 18:25:04,400596,201099192,400596,502,85,assembly,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR519/SRR519926/SRR519926.sra,SRX158902,Solexa-80888,WGS,RANDOM,GENOMIC,PAIRED,641,179.833,ILLUMINA,Illumina MiSeq,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA055761,,public,519A28E2F592A5F5795BEF31966B81B6,B2E48FD69285C8E0F5F7D34220983770
SRR522154,2012-07-17 01:38:11,2012-07-17 01:38:11,1231247,34474916,0,28,10,assembly,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR522/SRR522154/SRR522154.sra,SRX160309,Solexa-24323,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA055761,,public,76AEF8E032B6374EAF42905195115F5D,E2F5E353AB31105984881142E0527004
SRR522155,2012-07-17 01:38:11,2012-07-17 01:38:11,3144304,88040512,0,28,24,assembly,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR522/SRR522155/SRR522155.sra,SRX160303,Solexa-24338,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA055761,,public,4F3F473EDE2C51075AF76B4221A4F674,7CAA1A3626DB145AAD99A5E3C1564B72
SRR522156,2012-07-17 01:38:11,2012-07-17 01:38:11,3497347,97925716,0,28,28,assembly,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR522/SRR522156/SRR522156.sra,SRX160301,Solexa-24324,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA055761,,public,1D483A30F16F4658E89F0C0C3F1FD79C,964B904D22DDD4DEBF06DC6F401A4D8C
SRR522157,2012-07-17 01:38:11,2012-07-17 01:38:11,3779082,105814296,0,28,25,assembly,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR522/SRR522157/SRR522157.sra,SRX160307,Solexa-24332,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA055761,,public,E59DCF7BE8115EEF578936A70EE8741C,4CBB2343E1E3764A23A8C8C30879151D
SRR522158,2012-07-17 01:38:11,2012-07-17 01:38:11,3709437,103864236,0,28,24,assembly,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR522/SRR522158/SRR522158.sra,SRX160306,Solexa-24331,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA055761,,public,144288614EA29221ACF182A854B6A3B4,D65F2B8C02EDCDA9F2E4283240E7E53F
SRR326137,2011-08-02 02:59:09,2011-08-02 02:59:09,2457609,516097890,2457609,210,331,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR326/SRR326137/SRR326137.sra,SRX081435,Pond-67160,WGS,RANDOM,GENOMIC,PAIRED,200,75.2573,ILLUMINA,Illumina HiSeq 2000,SRP001124,PRJNA38649,0,38649,SRS213739,SAMN00631831,694524,Escherichia coli MV1994,n/a,,,,,,,no,,,,,BI,SRA009455,,public,C4A65B5AB233EA5F7252322ABB59418A,860C937F40C418238BC2522563DDCA6D
SRR024354,2009-09-20 12:45:47,2009-09-20 12:45:47,1441034,51877224,0,36,26,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR024/SRR024354/SRR024354.sra,SRX008783,Solexa-1686,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005120,SAMN00013240,694515,Escherichia coli MV4242,n/a,,,,,,,no,,,,,BI,SRA009455,,public,87577344E8BE26881A983F32AD5F1E61,17720B26C7B32CAF5A0C4D1CD5CE070C
SRR024223,2009-09-18 17:38:22,2009-09-18 17:38:22,326181,11742516,0,36,6,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR024/SRR024223/SRR024223.sra,SRX008651,Solexa-1686,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005120,SAMN00013240,694515,Escherichia coli MV4242,n/a,,,,,,,no,,,,,BI,SRA009455,,public,D626512DC6EDC2504C1156F680DC4893,8A2BD4BAC295B06F5087B368EDC4610D
SRR023906,2009-09-16 00:29:18,2009-09-16 00:29:18,6938952,353886552,0,51,248,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023906/SRR023906.sra,SRX008378,Solexa-6836,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004955,SAMN00013108,694516,Escherichia coli MV4243,n/a,,,,,,,no,,,,,BI,SRA009455,,public,EA5DF03E07063598128405E0FDB187D0,1A921B25E542D2263725AA430F92ED66
SRR023905,2009-09-16 00:29:51,2009-09-16 00:29:51,7414600,378144600,0,51,182,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023905/SRR023905.sra,SRX008377,Solexa-6836,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004955,SAMN00013108,694516,Escherichia coli MV4243,n/a,,,,,,,no,,,,,BI,SRA009455,,public,E706ACA45D43A3257D87B99A62CA504D,320A419A979A9A49509C858CC6B8FBDF
SRR023909,2009-09-16 00:25:30,2009-09-16 00:25:30,8629771,440118321,0,51,332,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023909/SRR023909.sra,SRX008381,Solexa-6837,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004954,SAMN00013107,694518,Escherichia coli MV4246,n/a,,,,,,,no,,,,,BI,SRA009455,,public,E49FB0B5E580001D38B856AB14C0ACAF,9F97F8FB916907D0CD280E2C692F48A5
SRR023904,2009-09-15 22:46:25,2009-09-15 22:46:25,10483116,534638916,0,51,310,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023904/SRR023904.sra,SRX008376,Solexa-6837,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004954,SAMN00013107,694518,Escherichia coli MV4246,n/a,,,,,,,no,,,,,BI,SRA009455,,public,0B6C4B9725F78F67B4900043C1F0A6D8,32DAD30C6E9F59BAF9E248B77BBD2B02
SRR023908,2009-09-16 00:20:07,2009-09-16 00:20:07,7407400,377777400,0,51,263,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023908/SRR023908.sra,SRX008380,Solexa-6838,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004956,SAMN00013109,694519,Escherichia coli MV7501,n/a,,,,,,,no,,,,,BI,SRA009455,,public,5E63712666AC86E64136B1DAE897C75C,7A8362823842560C4702BE0A59C76610
SRR023978,2009-09-16 23:08:54,2009-09-16 23:08:54,9579252,488541852,0,51,266,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023978/SRR023978.sra,SRX008450,Solexa-6838,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004956,SAMN00013109,694519,Escherichia coli MV7501,n/a,,,,,,,no,,,,,BI,SRA009455,,public,C3B3119169342684AA34898C878D98BF,12C14D52B6AC2FB15C0DC7583CBA714A
SRR023903,2009-09-15 22:43:01,2009-09-15 22:43:01,7630492,389155092,0,51,190,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023903/SRR023903.sra,SRX008375,Solexa-6839,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004953,SAMN00013106,694521,Escherichia coli MV7503,n/a,,,,,,,no,,,,,BI,SRA009455,,public,174CF2BC76E4CBC0C03438A45BBD83DB,48C699DFE92DA172F163E4819A2D6370
SRR023907,2009-09-16 00:13:19,2009-09-16 00:13:19,5628664,287061864,0,51,161,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023907/SRR023907.sra,SRX008379,Solexa-6839,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004953,SAMN00013106,694521,Escherichia coli MV7503,n/a,,,,,,,no,,,,,BI,SRA009455,,public,133B0B05E191DAFB0BDBB5B776F471E2,38DF3BA38CDEE8802E0E81B1C4BECF85
SRR023979,2009-09-16 23:00:31,2009-09-16 23:00:31,7443428,379614828,0,51,228,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023979/SRR023979.sra,SRX008451,Solexa-6924,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005007,SAMN00013149,694523,Escherichia coli MV7506,n/a,,,,,,,no,,,,,BI,SRA009455,,public,FD560A488A84EA7FE0658FDAC27CD296,536AD7123F2FCFB69F5B0B0023503768
SRR023910,2009-09-15 22:37:39,2009-09-15 22:37:39,2083424,75003264,0,36,42,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023910/SRR023910.sra,SRX008382,Solexa-2697,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004957,SAMN00013110,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009455,,public,F170B1E841C4883DB63CB1A835D63095,64C3F9B122A35B181F9C06A36238FDA7
SRR023981,2009-09-16 23:09:38,2009-09-16 23:09:38,5182868,186583248,0,36,109,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023981/SRR023981.sra,SRX008453,Solexa-2697,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004957,SAMN00013110,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009455,,public,9E23253938BFFE929F987B9C1851D937,1787747D425DCA2208BB407DD3D389B2
SRR023901,2009-09-15 22:54:29,2009-09-15 22:54:29,24361077,1851441852,0,76,1546,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023901/SRR023901.sra,SRX008373,Solexa-9537,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004951,SAMN00013104,694524,Escherichia coli MV1994,n/a,,,,,,,no,,,,,BI,SRA009455,,public,BCDDC5B3D6FC2630977FE651CC7CE8B7,E618436DCC6C664AEF392DF53DDB75BA
SRR023977,2009-09-17 00:03:52,2009-09-17 00:03:52,24299085,1846730460,0,76,1540,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023977/SRR023977.sra,SRX008449,Solexa-9538,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005006,SAMN00013148,694525,Escherichia coli MV2A6,n/a,,,,,,,no,,,,,BI,SRA009455,,public,2CEA08D14B31E637F0424D30C07D85BD,7321E95485F3FBC4697319EA24B3E0EC
SRR023902,2009-09-15 23:35:03,2009-09-15 23:35:03,23423545,1780189420,0,76,1499,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023902/SRR023902.sra,SRX008374,Solexa-9539,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004952,SAMN00013105,694526,Escherichia coli MV2A9,n/a,,,,,,,no,,,,,BI,SRA009455,,public,E2C8F20C830657B4D01459118C64A8C4,EF85ECC068E1BDF1A47328D39040268B
SRR023976,2009-09-16 23:24:06,2009-09-16 23:24:06,23671542,1799037192,0,76,1519,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023976/SRR023976.sra,SRX008448,Solexa-9540,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005005,SAMN00013147,694528,Escherichia coli MV2B9,n/a,,,,,,,no,,,,,BI,SRA009455,,public,BB6C9D375A57ABC58D6ED7242CE78AF1,E33EC3A506C50FB04EBC31ED2E067D56
SRR023980,2009-09-16 23:18:06,2009-09-16 23:18:06,8856991,673131316,0,76,469,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023980/SRR023980.sra,SRX008452,Solexa-9717,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005008,SAMN00013150,694527,Escherichia coli MV2B10,n/a,,,,,,,no,,,,,BI,SRA009455,,public,2504B5FC4979D53D27E98A841D212F8B,8B03A5CDDE6A6D0788ECB17DFD959FD7
SRR023975,2009-09-16 22:41:40,2009-09-16 22:41:40,23759631,1805731956,0,76,1523,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023975/SRR023975.sra,SRX008447,Solexa-9542,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005004,SAMN00013146,694530,Escherichia coli MV2C9,n/a,,,,,,,no,,,,,BI,SRA009455,,public,C39BC727C098A5B12203AFA0E82C67C3,0C3F380EB1F08D2150B43D611E006703
SRR305273,2011-07-05 08:53:12,2011-07-05 08:53:12,15909739,1209140164,0,76,3359,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR305/SRR305273/SRR305273.sra,SRX081432,Solexa-9543,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS213736,SAMN00631828,694529,Escherichia coli MV2C11,n/a,,,,,,,no,,,,,BI,SRA009455,,public,,
SRR305279,2011-07-05 08:53:13,2011-07-05 08:53:13,5026953,382048428,0,76,336,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR305/SRR305279/SRR305279.sra,SRX081438,Solexa-9716,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS213736,SAMN00631828,694529,Escherichia coli MV2C11,n/a,,,,,,,no,,,,,BI,SRA009455,,public,,
SRR305241,2011-07-05 08:53:09,2011-07-05 08:53:09,26549839,2017787764,0,76,5911,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR305/SRR305241/SRR305241.sra,SRX081400,Solexa-9544,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS213704,SAMN00631796,694532,Escherichia coli MV2D4,n/a,,,,,,,no,,,,,BI,SRA009455,,public,,
SRR023900,2009-09-15 22:29:34,2009-09-15 22:29:34,24410645,1855209020,0,76,1524,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR023/SRR023900/SRR023900.sra,SRX008372,Solexa-9545,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS004950,SAMN00013103,694531,Escherichia coli MV2D10,n/a,,,,,,,no,,,,,BI,SRA009455,,public,5505DD6D530F5DD46C2DA7FB9FA27AB9,C81D5965FC3660DC846D437A62234408
SRR024227,2009-09-18 17:51:53,2009-09-18 17:51:53,3448995,124163820,0,36,87,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR024/SRR024227/SRR024227.sra,SRX008655,Solexa-1588,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005123,SAMN00013243,694514,Escherichia coli MV4241,n/a,,,,,,,no,,,,,BI,SRA009455,,public,2884D74A3B5A145757E476F3BE8B501B,10D5DB8CF1692ACA2CE84068776BD27C
SRR024357,2009-09-20 12:56:54,2009-09-20 12:56:54,2891791,104104476,0,36,66,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR024/SRR024357/SRR024357.sra,SRX008786,Solexa-1588,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005123,SAMN00013243,694514,Escherichia coli MV4241,n/a,,,,,,,no,,,,,BI,SRA009455,,public,64C70537AC73BF559547F8C1A34F3190,70FD49E7BC79025780DC5A1A78581674
SRR024225,2009-09-18 17:44:40,2009-09-18 17:44:40,3600861,129630996,0,36,77,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR024/SRR024225/SRR024225.sra,SRX008653,Solexa-1589,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005122,SAMN00013242,694517,Escherichia coli MV4244,n/a,,,,,,,no,,,,,BI,SRA009455,,public,AFDDE3307CE95075B133F69FFD3298AA,70FDCA39C2F88047C049DD589B3EAC56
SRR024226,2009-09-18 17:49:52,2009-09-18 17:49:52,4339091,156207276,0,36,124,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR024/SRR024226/SRR024226.sra,SRX008654,Solexa-1589,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005122,SAMN00013242,694517,Escherichia coli MV4244,n/a,,,,,,,no,,,,,BI,SRA009455,,public,06187AB5844B29E9A89E753D47F2FC29,A96A2BC8A3D8CBACD2A10B3F897E10A9
SRR024222,2009-09-18 17:38:33,2009-09-18 17:38:33,544472,19600992,0,36,12,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR024/SRR024222/SRR024222.sra,SRX008650,Solexa-1687,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005119,SAMN00013239,694520,Escherichia coli MV7502,n/a,,,,,,,no,,,,,BI,SRA009455,,public,7E845C17F85AB95E98568ED72B47F2D6,9DF46BE804655C8A6C703772495CCDBA
SRR024355,2009-09-20 12:45:33,2009-09-20 12:45:33,407102,14655672,0,36,7,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR024/SRR024355/SRR024355.sra,SRX008784,Solexa-1687,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005119,SAMN00013239,694520,Escherichia coli MV7502,n/a,,,,,,,no,,,,,BI,SRA009455,,public,D5ECC123999A4E4FD09BD913FA22E90F,1EDD4F762A6591238BC7575B84C2DFA6
SRR024356,2009-09-20 12:45:10,2009-09-20 12:45:10,99784,3592224,0,36,2,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR024/SRR024356/SRR024356.sra,SRX008785,Solexa-1687,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005119,SAMN00013239,694520,Escherichia coli MV7502,n/a,,,,,,,no,,,,,BI,SRA009455,,public,2BBF10C8992CB19E149D34E3C9B432B1,299C96AB590A337529D4C44C98E47E30
SRR024224,2009-09-18 17:45:03,2009-09-18 17:45:03,3957461,142468596,0,36,85,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR024/SRR024224/SRR024224.sra,SRX008652,Solexa-1591,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001124,PRJNA38649,0,38649,SRS005121,SAMN00013241,694522,Escherichia coli MV7505,n/a,,,,,,,no,,,,,BI,SRA009455,,public,D37364EF91AC6831C259C5FCB0414D4A,7C96FECC2B73C93BE60A17C893053FE3
